"Time","Source","No.","Destination","Protocol","Length","Info"
"234.008423","34.160.144.191","955","192.167.7.162","TCP","60","443  >  40826 [ACK] Seq=5102 Ack=1012 Win=68864 Len=0"
"234.325506","34.160.144.191","956","192.167.7.162","TLSv1.3","376","Application Data"
"234.325535","192.167.7.162","957","34.160.144.191","TCP","54","40826  >  443 [ACK] Seq=1012 Ack=5424 Win=64128 Len=0"
"234.325567","34.160.144.191","958","192.167.7.162","TLSv1.3","1466","Application Data"
"234.325573","192.167.7.162","959","34.160.144.191","TCP","54","40826  >  443 [ACK] Seq=1012 Ack=6836 Win=63232 Len=0"
"234.325575","34.160.144.191","960","192.167.7.162","TLSv1.3","1466","Application Data"
"234.325577","192.167.7.162","961","34.160.144.191","TCP","54","40826  >  443 [ACK] Seq=1012 Ack=8248 Win=62080 Len=0"
"234.325580","34.160.144.191","962","192.167.7.162","TLSv1.3","1466","Application Data"
"234.325584","192.167.7.162","963","34.160.144.191","TCP","54","40826  >  443 [ACK] Seq=1012 Ack=9660 Win=60928 Len=0"
"234.325585","34.160.144.191","964","192.167.7.162","TLSv1.3","1263","Application Data"
"234.325589","192.167.7.162","965","34.160.144.191","TCP","54","40826  >  443 [ACK] Seq=1012 Ack=10869 Win=59776 Len=0"
"234.326015","34.160.144.191","966","192.167.7.162","TLSv1.3","93","Application Data"
"234.326023","192.167.7.162","967","34.160.144.191","TCP","54","40826  >  443 [ACK] Seq=1012 Ack=10908 Win=64128 Len=0"
"234.327654","192.167.7.162","968","34.160.144.191","TLSv1.3","93","Application Data"
"234.341708","34.160.144.191","969","192.167.7.162","TCP","60","443  >  40826 [ACK] Seq=10908 Ack=1051 Win=68864 Len=0"
"234.612413","192.167.7.162","970","10.27.3.2","DNS","97","Standard query 0xcf26 A firefox.settings.services.mozilla.com"
"234.612441","192.167.7.162","971","10.27.3.2","DNS","97","Standard query 0xc819 AAAA firefox.settings.services.mozilla.com"
"234.617241","10.27.3.2","972","192.167.7.162","DNS","175","Standard query response 0xcf26 A firefox.settings.services.mozilla.com CNAME prod.remote-settings.prod.webservices.mozgcp.net A 34.149.100.209"
"234.617729","10.27.3.2","973","192.167.7.162","DNS","249","Standard query response 0xc819 AAAA firefox.settings.services.mozilla.com CNAME prod.remote-settings.prod.webservices.mozgcp.net SOA ns-cloud-a1.googledomains.com"
"234.617908","192.167.7.162","974","34.149.100.209","TCP","74","44474  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=760820181 TSecr=0 WS=128"
"234.631872","34.149.100.209","975","192.167.7.162","TCP","66","443  >  44474 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"234.631898","192.167.7.162","976","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"234.633590","192.167.7.162","977","34.149.100.209","TLSv1.3","567","Client Hello"
"234.641570","34.149.100.209","978","192.167.7.162","TCP","60","443  >  44474 [ACK] Seq=1 Ack=514 Win=66816 Len=0"
"234.644338","34.149.100.209","979","192.167.7.162","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"234.644349","192.167.7.162","980","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=514 Ack=1413 Win=64128 Len=0"
"234.644371","34.149.100.209","981","192.167.7.162","TCP","1466","443  >  44474 [ACK] Seq=1413 Ack=514 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"234.644376","192.167.7.162","982","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=514 Ack=2825 Win=63360 Len=0"
"234.644380","34.149.100.209","983","192.167.7.162","TCP","1466","443  >  44474 [PSH, ACK] Seq=2825 Ack=514 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"234.644383","192.167.7.162","984","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=514 Ack=4237 Win=62208 Len=0"
"234.644385","34.149.100.209","985","192.167.7.162","TLSv1.3","373","Application Data"
"234.644388","192.167.7.162","986","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=514 Ack=4556 Win=61952 Len=0"
"234.646480","192.167.7.162","987","34.149.100.209","TCP","74","44476  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=760820210 TSecr=0 WS=128"
"234.660473","34.149.100.209","988","192.167.7.162","TCP","66","443  >  44476 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"234.660492","192.167.7.162","989","34.149.100.209","TCP","54","44476  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"234.662243","192.167.7.162","990","34.149.100.209","TLSv1.3","567","Client Hello"
"234.676583","34.149.100.209","991","192.167.7.162","TCP","60","443  >  44476 [ACK] Seq=1 Ack=514 Win=66816 Len=0"
"234.679694","34.149.100.209","992","192.167.7.162","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"234.679704","192.167.7.162","993","34.149.100.209","TCP","54","44476  >  443 [ACK] Seq=514 Ack=1413 Win=64128 Len=0"
"234.679720","34.149.100.209","994","192.167.7.162","TCP","1466","443  >  44476 [PSH, ACK] Seq=1413 Ack=514 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"234.679725","192.167.7.162","995","34.149.100.209","TCP","54","44476  >  443 [ACK] Seq=514 Ack=2825 Win=63232 Len=0"
"234.679726","34.149.100.209","996","192.167.7.162","TCP","1466","443  >  44476 [ACK] Seq=2825 Ack=514 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"234.679728","192.167.7.162","997","34.149.100.209","TCP","54","44476  >  443 [ACK] Seq=514 Ack=4237 Win=62080 Len=0"
"234.679730","34.149.100.209","998","192.167.7.162","TLSv1.3","373","Application Data"
"234.679732","192.167.7.162","999","34.149.100.209","TCP","54","44476  >  443 [ACK] Seq=514 Ack=4556 Win=61824 Len=0"
"234.681232","192.167.7.162","1000","192.167.7.164","ICMP","98","Echo (ping) request  id=0x6592, seq=175/44800, ttl=64 (reply in 1001)"
"234.681808","192.167.7.164","1001","192.167.7.162","ICMP","98","Echo (ping) reply    id=0x6592, seq=175/44800, ttl=128 (request in 1000)"
"234.724219","192.167.7.162","1002","23.35.70.176","OCSP","424","Request"
"234.725408","192.167.7.162","1003","23.35.70.176","TCP","74","42012  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2464005472 TSecr=0 WS=128"
"234.732698","23.35.70.176","1004","192.167.7.162","TCP","60","80  >  42006 [ACK] Seq=890 Ack=741 Win=64128 Len=0"
"234.734533","23.35.70.176","1005","192.167.7.162","OCSP","942","Response"
"234.734542","192.167.7.162","1006","23.35.70.176","TCP","54","42006  >  80 [ACK] Seq=741 Ack=1778 Win=64128 Len=0"
"234.738447","192.167.7.162","1007","23.35.70.176","OCSP","424","Request"
"234.738627","23.35.70.176","1008","192.167.7.162","TCP","66","80  >  42012 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"234.738649","192.167.7.162","1009","23.35.70.176","TCP","54","42012  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"234.739665","192.167.7.162","1010","34.149.100.209","TLSv1.3","118","Change Cipher Spec, Application Data"
"234.739824","192.167.7.162","1011","34.149.100.209","TLSv1.3","224","Application Data"
"234.739902","192.167.7.162","1012","34.149.100.209","TLSv1.3","288","Application Data"
"234.746534","23.35.70.176","1013","192.167.7.162","TCP","60","80  >  42006 [ACK] Seq=1778 Ack=1111 Win=64128 Len=0"
"234.747416","34.149.100.209","1014","192.167.7.162","TLSv1.3","640","Application Data, Application Data"
"234.747432","192.167.7.162","1015","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=982 Ack=5142 Win=64128 Len=0"
"234.747449","34.149.100.209","1016","192.167.7.162","TLSv1.3","85","Application Data"
"234.747452","192.167.7.162","1017","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=982 Ack=5173 Win=64128 Len=0"
"234.747570","192.167.7.162","1018","34.149.100.209","TLSv1.3","85","Application Data"
"234.747817","23.35.70.176","1019","192.167.7.162","OCSP","942","Response"
"234.747824","192.167.7.162","1020","23.35.70.176","TCP","54","42006  >  80 [ACK] Seq=1111 Ack=2666 Win=64128 Len=0"
"234.748360","34.149.100.209","1021","192.167.7.162","TLSv1.3","438","Application Data"
"234.748368","192.167.7.162","1022","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1013 Ack=5557 Win=64128 Len=0"
"234.748378","34.149.100.209","1023","192.167.7.162","TLSv1.3","96","Application Data"
"234.748382","192.167.7.162","1024","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1013 Ack=5599 Win=64128 Len=0"
"234.748448","34.149.100.209","1025","192.167.7.162","TLSv1.3","93","Application Data"
"234.748451","192.167.7.162","1026","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1013 Ack=5638 Win=64128 Len=0"
"234.748525","192.167.7.162","1027","34.149.100.209","TLSv1.3","93","Application Data"
"234.749631","192.167.7.162","1028","34.149.100.209","TLSv1.3","118","Change Cipher Spec, Application Data"
"234.749793","192.167.7.162","1029","34.149.100.209","TLSv1.3","241","Application Data"
"234.749870","192.167.7.162","1030","34.149.100.209","TLSv1.3","178","Application Data"
"234.755628","34.149.100.209","1031","192.167.7.162","TCP","60","443  >  44474 [ACK] Seq=5638 Ack=1052 Win=68864 Len=0"
"234.758669","34.149.100.209","1032","192.167.7.162","TLSv1.3","222","Application Data"
"234.758682","192.167.7.162","1033","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1176 Ack=5806 Win=64128 Len=0"
"234.758693","34.149.100.209","1034","192.167.7.162","TLSv1.3","96","Application Data"
"234.758696","34.149.100.209","1035","192.167.7.162","TLSv1.3","93","Application Data"
"234.758806","192.167.7.162","1036","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1176 Ack=5887 Win=64128 Len=0"
"234.758820","192.167.7.162","1037","34.149.100.209","TLSv1.3","93","Application Data"
"234.767687","34.149.100.209","1038","192.167.7.162","TLSv1.3","640","Application Data, Application Data"
"234.767701","192.167.7.162","1039","34.149.100.209","TCP","54","44476  >  443 [ACK] Seq=765 Ack=5142 Win=64128 Len=0"
"234.767846","192.167.7.162","1040","34.149.100.209","TLSv1.3","78","Application Data"
"234.768020","34.149.100.209","1041","192.167.7.162","TLSv1.3","85","Application Data"
"234.768045","192.167.7.162","1042","34.149.100.209","TCP","54","44476  >  443 [RST] Seq=765 Win=0 Len=0"
"234.773992","34.149.100.209","1043","192.167.7.162","TCP","60","443  >  44474 [ACK] Seq=5887 Ack=1215 Win=68864 Len=0"
"234.781491","34.149.100.209","1044","192.167.7.162","TCP","60","443  >  44476 [FIN, ACK] Seq=5173 Ack=789 Win=67840 Len=0"
"234.781505","192.167.7.162","1045","34.149.100.209","TCP","54","44476  >  443 [RST] Seq=789 Win=0 Len=0"
"234.783317","192.167.7.162","1046","34.149.100.209","TLSv1.3","187","Application Data"
"234.790819","34.149.100.209","1047","192.167.7.162","TCP","60","443  >  44474 [ACK] Seq=5887 Ack=1348 Win=69888 Len=0"
"234.791641","34.149.100.209","1048","192.167.7.162","TLSv1.3","254","Application Data"
"234.791653","34.149.100.209","1049","192.167.7.162","TLSv1.3","414","Application Data"
"234.791750","192.167.7.162","1050","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1348 Ack=6447 Win=64128 Len=0"
"234.791790","34.149.100.209","1051","192.167.7.162","TLSv1.3","93","Application Data"
"234.791804","192.167.7.162","1052","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1348 Ack=6486 Win=64128 Len=0"
"234.791818","192.167.7.162","1053","34.149.100.209","TLSv1.3","93","Application Data"
"234.805001","34.149.100.209","1054","192.167.7.162","TCP","60","443  >  44474 [ACK] Seq=6486 Ack=1387 Win=69888 Len=0"
"234.819079","192.167.7.162","1055","10.27.3.2","DNS","85","Standard query 0x2dfa A push.services.mozilla.com"
"234.819092","192.167.7.162","1056","10.27.3.2","DNS","85","Standard query 0x25fe AAAA push.services.mozilla.com"
"234.820338","10.27.3.2","1057","192.167.7.162","DNS","139","Standard query response 0x2dfa A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 34.117.65.55"
"234.820650","10.27.3.2","1058","192.167.7.162","DNS","205","Standard query response 0x25fe AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org"
"234.821147","192.167.7.162","1059","10.27.3.2","DNS","85","Standard query 0x43c3 A push.services.mozilla.com"
"234.821157","192.167.7.162","1060","10.27.3.2","DNS","85","Standard query 0x0ec1 AAAA push.services.mozilla.com"
"234.822237","10.27.3.2","1061","192.167.7.162","DNS","139","Standard query response 0x43c3 A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 34.117.65.55"
"234.822714","10.27.3.2","1062","192.167.7.162","DNS","205","Standard query response 0x0ec1 AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org"
"234.822887","192.167.7.162","1063","34.117.65.55","TCP","74","33376  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=162844446 TSecr=0 WS=128"
"234.838293","34.117.65.55","1064","192.167.7.162","TCP","66","443  >  33376 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"234.838321","192.167.7.162","1065","34.117.65.55","TCP","54","33376  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"234.839985","192.167.7.162","1066","34.117.65.55","TLSv1.3","567","Client Hello"
"234.854581","34.117.65.55","1067","192.167.7.162","TCP","60","443  >  33376 [ACK] Seq=1 Ack=514 Win=66816 Len=0"
"234.856917","34.117.65.55","1068","192.167.7.162","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"234.856928","192.167.7.162","1069","34.117.65.55","TCP","54","33376  >  443 [ACK] Seq=514 Ack=1413 Win=64128 Len=0"
"234.856962","34.117.65.55","1070","192.167.7.162","TCP","1466","443  >  33376 [PSH, ACK] Seq=1413 Ack=514 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"234.856967","192.167.7.162","1071","34.117.65.55","TCP","54","33376  >  443 [ACK] Seq=514 Ack=2825 Win=63232 Len=0"
"234.857033","34.117.65.55","1072","192.167.7.162","TCP","1466","443  >  33376 [ACK] Seq=2825 Ack=514 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"234.857036","192.167.7.162","1073","34.117.65.55","TCP","54","33376  >  443 [ACK] Seq=514 Ack=4237 Win=62080 Len=0"
"234.857051","34.117.65.55","1074","192.167.7.162","TLSv1.3","279","Application Data"
"234.857055","192.167.7.162","1075","34.117.65.55","TCP","54","33376  >  443 [ACK] Seq=514 Ack=4462 Win=61952 Len=0"
"234.911055","192.167.7.162","1076","23.35.70.176","OCSP","424","Request"
"234.919352","23.35.70.176","1077","192.167.7.162","TCP","60","80  >  42006 [ACK] Seq=2666 Ack=1481 Win=64128 Len=0"
"234.921142","23.35.70.176","1078","192.167.7.162","OCSP","942","Response"
"234.921160","192.167.7.162","1079","23.35.70.176","TCP","54","42006  >  80 [ACK] Seq=1481 Ack=3554 Win=64128 Len=0"
"234.935585","192.167.7.162","1080","34.117.65.55","TLSv1.3","118","Change Cipher Spec, Application Data"
"234.935734","192.167.7.162","1081","34.117.65.55","TLSv1.3","224","Application Data"
"234.950136","34.117.65.55","1082","192.167.7.162","TLSv1.3","640","Application Data, Application Data"
"234.950155","192.167.7.162","1083","34.117.65.55","TCP","54","33376  >  443 [ACK] Seq=748 Ack=5048 Win=64128 Len=0"
"234.950176","34.117.65.55","1084","192.167.7.162","TLSv1.3","85","Application Data"
"234.950180","192.167.7.162","1085","34.117.65.55","TCP","54","33376  >  443 [ACK] Seq=748 Ack=5079 Win=64128 Len=0"
"234.950938","192.167.7.162","1086","34.117.65.55","TLSv1.3","85","Application Data"
"234.951248","192.167.7.162","1087","10.27.3.2","DNS","85","Standard query 0xe612 A push.services.mozilla.com"
"234.951257","192.167.7.162","1088","10.27.3.2","DNS","85","Standard query 0xfd11 AAAA push.services.mozilla.com"
"234.952420","10.27.3.2","1089","192.167.7.162","DNS","139","Standard query response 0xe612 A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 34.117.65.55"
"234.953706","10.27.3.2","1090","192.167.7.162","DNS","205","Standard query response 0xfd11 AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org"
"234.957924","192.167.7.162","1091","34.117.65.55","TCP","74","33378  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=162844581 TSecr=0 WS=128"
"234.965744","34.117.65.55","1092","192.167.7.162","TCP","66","443  >  33378 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"234.965763","192.167.7.162","1093","34.117.65.55","TCP","54","33378  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"234.967522","192.167.7.162","1094","34.117.65.55","TLSv1.3","699","Client Hello"
"234.969656","34.117.65.55","1095","192.167.7.162","TCP","60","443  >  33376 [ACK] Seq=5079 Ack=779 Win=67840 Len=0"
"234.975487","34.117.65.55","1096","192.167.7.162","TCP","60","443  >  33378 [ACK] Seq=1 Ack=646 Win=67072 Len=0"
"234.986271","34.117.65.55","1097","192.167.7.162","TLSv1.3","272","Server Hello, Change Cipher Spec, Application Data"
"234.986280","192.167.7.162","1098","34.117.65.55","TCP","54","33378  >  443 [ACK] Seq=646 Ack=219 Win=64128 Len=0"
"234.986582","192.167.7.162","1099","34.117.65.55","TLSv1.3","118","Change Cipher Spec, Application Data"
"234.987328","192.167.7.162","1100","34.117.65.55","TLSv1.3","590","Application Data"
"234.995028","34.117.65.55","1101","192.167.7.162","TCP","60","443  >  33378 [ACK] Seq=219 Ack=1246 Win=68352 Len=0"
"235.046643","34.117.65.55","1102","192.167.7.162","TLSv1.3","852","Application Data, Application Data"
"235.046670","192.167.7.162","1103","34.117.65.55","TCP","54","33378  >  443 [ACK] Seq=1246 Ack=1017 Win=64128 Len=0"
"235.049661","192.167.7.162","1104","34.117.65.55","TLSv1.3","193","Application Data"
"235.062823","34.117.65.55","1105","192.167.7.162","TCP","60","443  >  33378 [ACK] Seq=1017 Ack=1385 Win=69632 Len=0"
"235.106684","34.117.65.55","1106","192.167.7.162","TLSv1.3","246","Application Data"
"235.106698","192.167.7.162","1107","34.117.65.55","TCP","54","33378  >  443 [ACK] Seq=1385 Ack=1209 Win=64128 Len=0"
"235.108621","192.167.7.162","1108","34.149.100.209","TLSv1.3","167","Application Data"
"235.116072","34.149.100.209","1109","192.167.7.162","TCP","60","443  >  44474 [ACK] Seq=6486 Ack=1500 Win=69888 Len=0"
"235.118286","34.149.100.209","1110","192.167.7.162","TLSv1.3","170","Application Data"
"235.118308","34.149.100.209","1111","192.167.7.162","TLSv1.3","1466","Application Data"
"235.118317","192.167.7.162","1112","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1500 Ack=8014 Win=64128 Len=0"
"235.118419","34.149.100.209","1113","192.167.7.162","TLSv1.3","1466","Application Data"
"235.118672","34.149.100.209","1114","192.167.7.162","TLSv1.3","1466","Application Data"
"235.118678","192.167.7.162","1115","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1500 Ack=10838 Win=64128 Len=0"
"235.118694","34.149.100.209","1116","192.167.7.162","TLSv1.3","1466","Application Data"
"235.119070","34.149.100.209","1117","192.167.7.162","TLSv1.3","1466","Application Data"
"235.119079","192.167.7.162","1118","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1500 Ack=13662 Win=64128 Len=0"
"235.119097","34.149.100.209","1119","192.167.7.162","TLSv1.3","1466","Application Data"
"235.119124","34.149.100.209","1120","192.167.7.162","TLSv1.3","1466","Application Data"
"235.119127","192.167.7.162","1121","34.149.100.209","TCP","54","44474  >  443 [ACK] Seq=1500 Ack=16486 Win=64128 Len=0"
